Number,SnapId,Distance,Bad Matches,Total Matches,Confidence,FaceId,Top,Bottom,Left,Right,UserEstimate
170,"5c387691152b4f2eeaffb7f0, 'New', 'New', 'New'",1.0487786531448364,e905fb1c-deb0-4d9a-a329-66bb3740c9c7,154,302,145,292,undefined,,,
171,"5c387676152b4f2eeaffb72d, 'New', 'New', 'New'",0.6758070588111877,da9b2837-20c7-4a2e-a3b3-8c77b2e4cb57,97,464,-34,333,undefined,,,
172,5c387667152b4f2eeaffb6d1,0.16250796616077423,0,1,1.1213933229446411,707cb33b-d6e8-4801-90ce-d53bbdcfc65f,74,197,467,590,undefined
173,5c387664152b4f2eeaffb6b5,0.1740770787000656,0,3,0.9066071510314941,466dd86a-d071-4070-b89c-c71a93d76918,213,315,192,294,undefined
174,5c387664152b4f2eeaffb6b5,0.18452197313308716,0,2,0.1583942174911499,7c947a7f-de66-4f27-ab8c-578f89be47ed,65,212,353,501,undefined
175,5c387613152b4f2eeaffb467,0.09519033879041672,0,1,1.0287439823150635,1120101d-f212-4ac4-bde2-422e67250152,333,480,219,367,undefined
176,5c38760c152b4f2eeaffb450,0.13891825079917908,0,1,1.063989520072937,1120101d-f212-4ac4-bde2-422e67250152,297,368,659,730,undefined
177,"5c38760c152b4f2eeaffb450, 'New', 'New', 'New'",1.0614908933639526,586550cb-12ed-4401-a1d7-3710ff683c3e,229,376,443,590,undefined,,,
178,5c387603152b4f2eeaffb434,0.14568257331848145,0,2,1.076846718788147,586550cb-12ed-4401-a1d7-3710ff683c3e,243,302,195,254,undefined
179,"5c387603152b4f2eeaffb434, 'New', 'New', 'New'",0.8920938968658447,726ae2f6-659a-4969-ac9c-831ac13c22f5,128,383,399,653,undefined,,,
180,5c3875f9152b4f2eeaffb3ab,0.14891326427459717,0,2,1.0376977920532227,376a7759-ebee-4d06-a7db-285282330401,118,295,160,337,undefined
181,5c3875e6152b4f2eeaffb390,0.17544689774513245,0,1,1.061792016029358,564c7af1-353e-4091-884f-b2f0b658e994,7,312,409,715,undefined
182,"5c3875e6152b4f2eeaffb390, 'New', 'New', 'New'",0.7384993433952332,d1b807be-a09e-4808-91f0-5bfb1326c2cf,195,254,165,224,undefined,,,
183,"5c3875e6152b4f2eeaffb390, 'New', 'New', 'New'",0.029988914728164673,06e0b83f-4b4c-4de4-994b-2a3519e88f9e,154,330,447,624,undefined,,,
184,5c387589152b4f2eeaffb109,0.057551342993974686,0,1,1.1084486246109009,1dd5a827-1e69-4e2f-a0c3-bce0733ca56c,225,402,286,463,undefined
185,5c3874d7152b4f2eeaffacaf,0.18429458141326904,0,1,1.0886272192001343,bae760c4-748d-47f0-b1eb-81794aa7668c,139,287,130,277,undefined
186,"5c38749d152b4f2eeaffaaf9, 'New', 'New', 'New'",0.9472442865371704,162c32cd-f936-46c2-bbf6-98d27401b16c,348,495,473,620,undefined,,,
187,"5c387458152b4f2eeaffa75b, 'New', 'New', 'New'",1.0819474458694458,0c96d9ee-42d4-465c-98ab-77cf1db8fcee,152,365,494,706,undefined,,,
188,5c387456152b4f2eeaffa759,0.18406714498996735,0,1,1.0435234308242798,6f956c50-275b-4a1e-bdf8-e38f210856a5,171,348,429,606,undefined
189,5c387438152b4f2eeaffa689,0.15427353978157043,0,1,0.9696180820465088,0c96d9ee-42d4-465c-98ab-77cf1db8fcee,100,405,254,560,undefined
190,5c38742f152b4f2eeaffa681,0.17936256527900696,0,1,0.9961706399917603,564c7af1-353e-4091-884f-b2f0b658e994,28,205,465,641,undefined
191,"5c3873b0152b4f2eeaffa371, 'New', 'New', 'New'",0.8206130266189575,de3196f1-a2aa-4000-80e3-f4351fbdf890,44,257,63,276,undefined,,,
192,5c3873a5152b4f2eeaffa357,0.11607782542705536,0,1,1.0531128644943237,a7a4d463-d74a-4b2e-b855-fa7760c96d72,217,429,407,620,undefined
193,5c387399152b4f2eeaffa10b,0.1297881156206131,0,1,1.0471020936965942,a7a4d463-d74a-4b2e-b855-fa7760c96d72,260,472,644,857,undefined
194,5c38737f152b4f2eeaffa0a6,0.1739642322063446,0,2,1.029654622077942,c226391d-b30d-4beb-9bd9-9e9eccd82b25,348,495,279,426,undefined
195,"5c38734d152b4f2eeaff9e8d, 'New', 'New', 'New'",0.10363596677780151,ff47c163-5164-4a8c-9c11-cec425d72b89,308,563,425,680,undefined,,,
196,5c38733c152b4f2eeaff9e21,0.127858966588974,0,2,1.0235718488693237,516d991c-52ba-4057-9bb7-91fbb8af785e,139,287,249,397,undefined
197,"5c38733c152b4f2eeaff9e1f, 'New', 'New', 'New'",0.9262188673019409,9308a9aa-f724-4aa5-9859-556ca813bdd9,207,293,332,418,undefined,,,
198,"5c38731f152b4f2eeaff9d2a, 'New', 'New', 'New'",1.0685619115829468,7166ecce-dc6b-48d5-b401-ce202a4993cc,296,398,347,450,undefined,,,
199,"5c38731f152b4f2eeaff9d2a, 'New', 'New', 'New'",0.3625600337982178,c8a2eca2-ae2e-40cb-bc01-7af58f58b6ea,134,500,598,965,undefined,,,
200,"5c387315152b4f2eeaff9cc3, 'New', 'New', 'New'",1.0501068830490112,78726683-f433-4c4b-a4f0-6a80a932754a,136,313,214,391,undefined,,,
201,"5c38730c152b4f2eeaff9cab, 'New', 'New', 'New'",1.1073923110961914,c8fb3974-f978-4391-81d6-9a86d0259ba0,260,383,143,266,undefined,,,
202,5c38730c152b4f2eeaff9cab,0.17309781908988953,0,1,1.0641871690750122,78726683-f433-4c4b-a4f0-6a80a932754a,190,275,246,332,undefined
203,5c3872b8152b4f2eeaff998f,0.1638842672109604,0,1,0.9234944581985474,23174d49-c142-447f-b8c2-c2e91172ee42,203,305,254,356,undefined
204,5c38729f152b4f2eeaff9928,0.18100669980049133,0,2,1.031156063079834,0bc5b6a2-d933-4e7b-903e-19196100219e,161,284,305,428,undefined
205,"5c387262152b4f2eeaff9750, 'New', 'New', 'New'",0.7350958585739136,d50405b2-4ae6-4bf0-8666-6af67246e5eb,243,302,849,908,undefined,,,
206,"5c387262152b4f2eeaff9750, 'New', 'New', 'New'",0.5862712860107422,84e1140c-b731-4f07-8dcf-c4ab1273784c,318,466,353,501,undefined,,,
207,5c3871b6152b4f2eeaff92b4,0.13147041201591492,0,1,0.995573878288269,979506cd-33a0-4a44-bef1-3c17c08da847,279,456,357,534,undefined
208,5c38719e152b4f2eeaff9219,0.15286098420619965,0,2,1.0812739133834839,376a7759-ebee-4d06-a7db-285282330401,199,346,249,397,undefined
209,"5c387177152b4f2eeaff9160, 'New', 'New', 'New'",0.8901975154876709,fc477497-89de-4e3b-897d-f881c8edd326,238,450,278,491,undefined,,,
210,5c387170152b4f2eeaff90fa,0.16674849390983582,0,1,1.101574420928955,a37ed7a7-0b4e-41bb-a9f5-62fc4850f67f,207,384,500,677,undefined
211,"5c387165152b4f2eeaff90d2, 'New', 'New', 'New'",1.0667685270309448,68573d02-6991-4240-a257-05c265bcea8b,260,472,300,512,undefined,,,
212,5c387165152b4f2eeaff90d2,0.18918392062187195,0,1,0.5717481374740601,a7a4d463-d74a-4b2e-b855-fa7760c96d72,225,284,681,740,undefined
213,5c387163152b4f2eeaff90d0,0.18845835328102112,0,1,1.0544276237487793,68573d02-6991-4240-a257-05c265bcea8b,243,391,85,233,undefined
214,"5c387163152b4f2eeaff90d0, 'New', 'New', 'New'",0.3754802942276001,00eb462a-65e7-4b67-8a95-3005e9faf3ed,225,284,681,740,undefined,,,
215,"5c38715a152b4f2eeaff90c7, 'New', 'New', 'New'",1.0744653940200806,8345595f-a31b-4f92-975e-21bfb141ce2f,229,376,353,501,undefined,,,
216,5c38715a152b4f2eeaff90c7,0.17409569025039673,0,1,1.0695339441299438,a7a4d463-d74a-4b2e-b855-fa7760c96d72,219,278,669,728,undefined
217,"5c38715a152b4f2eeaff90c7, 'New', 'New', 'New'",0.39700883626937866,314cae7f-dc67-4c47-a907-0f10154a5a74,213,272,219,278,undefined,,,
218,"5c38713f152b4f2eeaff9034, 'New', 'New', 'New'",1.0894041061401367,44c264fd-6d62-4c00-9677-f54d4ea5d211,213,315,161,263,undefined,,,
219,5c387138152b4f2eeaff8e70,0.16887691617012024,0,1,1.0437818765640259,466dd86a-d071-4070-b89c-c71a93d76918,161,284,131,254,undefined
220,"5c386c68152b4f2eeaff671a, 'New', 'New', 'New'",0.7373239398002625,1bbb6708-6756-42b3-82ab-09ebbace86a1,332,509,482,659,undefined,,,
221,5c386c56152b4f2eeaff6701,0.1636831909418106,0,2,1.0939024686813354,707cb33b-d6e8-4801-90ce-d53bbdcfc65f,258,406,413,560,undefined
222,5c386c46152b4f2eeaff6609,0.14264044165611267,0,1,1.0749398469924927,1bbb6708-6756-42b3-82ab-09ebbace86a1,109,257,443,590,undefined
223,"5c386c37152b4f2eeaff65a1, 'New', 'New', 'New'",0.679550051689148,a1f75f44-f85b-4f60-a27b-61e6ac8c32a9,192,498,347,653,undefined,,,
224,5c386c2f152b4f2eeaff657a,0.18960696458816528,0,1,1.0880701541900635,36ef0076-7bea-42d9-a047-d49a1e5a13c2,201,260,447,506,undefined
225,5c386c2f152b4f2eeaff657a,0.17096665501594543,0,1,1.052296757698059,08e8fe65-7297-4e78-9769-4d15b631b00b,179,434,63,318,undefined
226,"5c386c2d152b4f2eeaff6572, 'New', 'New', 'New'",1.0807020664215088,5565d9b2-318b-41ea-b8ed-b310ed09dffb,201,260,447,506,undefined,,,
227,5c386c2d152b4f2eeaff6572,0.17903202772140503,0,2,1.065415620803833,707cb33b-d6e8-4801-90ce-d53bbdcfc65f,236,359,206,329,undefined
228,"5c386c1b152b4f2eeaff64f4, 'New', 'New', 'New'",1.0588878393173218,97e98efa-5a28-4a84-ad5a-85221d9f4407,136,259,281,404,undefined,,,
229,"5c386c1b152b4f2eeaff64f4, 'New', 'New', 'New'",0.9999749660491943,78ebdf88-73a5-4776-bf79-02bd5a7dab0a,231,290,153,212,undefined,,,
230,"5c386c16152b4f2eeaff64eb, 'New', 'New', 'New'",0.11604154109954834,dab00427-3f59-4f46-905d-1d82bc867a71,257,512,192,447,undefined,,,
231,"5c386c01152b4f2eeaff637d, 'New', 'New', 'New'",1.0289920568466187,2921ab14-2291-407e-965b-181795626586,195,407,-23,190,undefined,,,
232,"5c386b09152b4f2eeaff5fa7, 'New', 'New', 'New'",0.47603660821914673,5a6171c2-329c-490f-8b50-2cc7c9591882,136,259,368,491,undefined,,,
233,"5c386ae5152b4f2eeaff5f4a, 'New', 'New', 'New'",0.564784586429596,7f0cc8b5-bf4e-4025-bf31-0d6f8177bb73,195,407,85,297,undefined,,,
234,"5c386ac3152b4f2eeaff5ea1, 'New', 'New', 'New'",0.23990273475646973,49a0e9bd-68fd-48ec-ae18-32ea944c83df,332,509,393,570,undefined,,,
235,"5c386a41152b4f2eeaff596d, 'New', 'New', 'New'",0.7703889608383179,38aad6aa-658c-4d66-a0b8-0b22f0b9cb10,243,420,214,391,undefined,,,
236,5c386a32152b4f2eeaff58fc,0.14362174272537231,0,3,0.9327621459960938,4123beac-cc3e-4c77-b59b-8fe63c59f7f4,118,295,482,659,undefined
237,5c386a2b152b4f2eeaff58e6,0.1488334983587265,0,4,0.48982226848602295,598586ac-0c02-4055-9c82-e6a2f1dbec14,161,263,275,377,undefined
238,5c386a1a152b4f2eeaff5876,0.14114221930503845,0,5,0.5632971525192261,7d42fb77-b393-4c13-87dc-e69cf44957f7,229,376,204,352,undefined
239,"5c3869f4152b4f2eeaff5841, 'New', 'New', 'New'",1.047871470451355,ba5d0e68-a4b2-4951-b078-87279495f26c,152,365,579,792,undefined,,,
240,"5c3869ef152b4f2eeaff5826, 'New', 'New', 'New'",1.0496035814285278,015efdec-9a06-4699-b355-0db04afee824,128,383,554,809,undefined,,,
241,"5c3869e8152b4f2eeaff5817, 'New', 'New', 'New'",1.0572065114974976,0373b673-95d8-47af-bf87-ae2d7770da5f,50,197,219,367,undefined,,,
242,"5c386970152b4f2eeaff55b5, 'New', 'New', 'New'",1.0725493431091309,b2858243-38dd-49ee-be66-9f836ca2a564,82,259,214,391,undefined,,,
243,"5c386964152b4f2eeaff5550, 'New', 'New', 'New'",0.8476430177688599,b37eec3d-2211-4cb3-abd2-42c8a81d76bc,291,350,129,188,undefined,,,
244,5c386956152b4f2eeaff54e9,0.16713517904281616,0,3,1.0625940561294556,825cf1cf-880f-494f-a99e-3688fbfa0291,154,330,429,606,undefined
245,5c38693f152b4f2eeaff543c,0.17554612457752228,0,3,1.0509690046310425,c9efe9bb-42af-48ea-a41b-c2ee57988b33,118,295,286,463,undefined
246,5c3868a7152b4f2eeaff51f1,0.16155953705310822,0,2,1.0829683542251587,23174d49-c142-447f-b8c2-c2e91172ee42,161,284,218,341,undefined
247,"5c38689c152b4f2eeaff51e3, 'New', 'New', 'New'",0.585871696472168,0917613c-971c-46e5-938b-c7c71aa281d6,260,472,386,599,undefined,,,
248,"5c38688a152b4f2eeaff5125, 'New', 'New', 'New'",1.0703331232070923,9e7ce368-0aa2-4254-aeb1-0282c78b7b8a,243,391,204,352,undefined,,,
249,"5c386851152b4f2eeaff4dd6, 'New', 'New', 'New'",1.1053966283798218,3f80f196-f868-4331-a15a-5573748c1b85,258,406,204,352,undefined,,,
250,"5c386828152b4f2eeaff4cd4, 'New', 'New', 'New'",1.0037366151809692,f715e62a-d737-4b7a-9df4-8b60ecabe213,182,284,223,326,undefined,,,
251,"5c3867a5152b4f2eeaff4997, 'New', 'New', 'New'",1.0458670854568481,55ac0194-fcdd-4f9d-9237-1ea248fa1e81,152,365,128,341,undefined,,,
252,"5c386749152b4f2eeaff4742, 'New', 'New', 'New'",1.1398779153823853,60bb8ae3-082f-4163-9847-c5255a0b0db2,199,346,145,292,undefined,,,
253,"5c38671f152b4f2eeaff45eb, 'New', 'New', 'New'",1.0800011157989502,beaa2207-c1a1-4af7-bef9-aa22fbedab7b,288,436,309,456,undefined,,,
254,5c38670e152b4f2eeaff4470,0.17579206824302673,0,2,1.0658071041107178,beaa2207-c1a1-4af7-bef9-aa22fbedab7b,279,456,268,445,undefined
255,5c3866d2152b4f2eeaff4200,0.1484380066394806,0,1,1.1260192394256592,fa08246f-7e1a-4454-a7a0-59d0e38222a6,225,402,393,570,undefined
256,"5c386666152b4f2eeaff4090, 'New', 'New', 'New'",1.0393115282058716,162aac79-26d6-46d7-878e-d2eb3ed08d05,154,330,268,445,undefined,,,
257,"5c38665a152b4f2eeaff4077, 'New', 'New', 'New'",1.0078933238983154,3ed34867-5134-42d7-a4cb-2271353f45a8,372,495,330,453,undefined,,,
258,5c386641152b4f2eeaff3f68,0.18120184540748596,0,2,1.031776785850525,a3123f65-c311-493a-b5ef-c2597635b1a9,88,300,257,470,undefined
259,5c386639152b4f2eeaff3eae,0.18685194849967957,0,1,1.0858322381973267,c4f68027-bd44-4aa8-a3db-287e7b2360c3,189,366,644,821,undefined
260,"5c386627152b4f2eeaff3e32, 'New', 'New', 'New'",0.9326967000961304,d4b8e80d-8d14-4eb0-ba19-b8f94bf78131,302,515,386,599,undefined,,,
261,"5c3865d5152b4f2eeaff3a5d, 'New', 'New', 'New'",0.9824211597442627,aeef5088-a487-41f5-b474-161209301549,281,494,365,577,undefined,,,
262,"5c3865be152b4f2eeaff39eb, 'New', 'New', 'New'",0.2610354423522949,5bd41b64-9496-4720-8467-7d415ef42f6a,225,402,339,516,undefined,,,
263,5c386571152b4f2eeaff37db,0.1308506727218628,0,2,1.0059077739715576,1120101d-f212-4ac4-bde2-422e67250152,347,470,380,503,undefined
264,"5c386517152b4f2eeaff35e8, 'New', 'New', 'New'",0.8945469856262207,55b4820c-a6ae-4457-9bf7-e208d048cba5,258,406,338,486,undefined,,,
265,"5c3864a3152b4f2eeaff2fc3, 'New', 'New', 'New'",1.090833067893982,32d2b9e4-234b-436b-85cc-97bd9016e8fd,243,391,234,382,undefined,,,
266,"5c38649c152b4f2eeaff2f99, 'New', 'New', 'New'",0.9996224641799927,3e05c304-6fd8-44e5-b876-f4b7d4de071e,297,474,304,480,undefined,,,
267,5c38646d152b4f2eeaff2ea1,0.11824218183755875,0,2,1.0299915075302124,162aac79-26d6-46d7-878e-d2eb3ed08d05,154,302,323,471,undefined
268,5c38646d152b4f2eeaff2ea1,0.07566891610622406,0,1,0.9728907346725464,b2858243-38dd-49ee-be66-9f836ca2a564,177,236,195,254,undefined
269,5c38643b152b4f2eeaff2da3,0.16842417418956757,0,1,1.0597440004348755,f1c2afe7-6967-4071-a942-4473403e3f0e,311,396,437,521,undefined
270,"5c38642c152b4f2eeaff2d00, 'New', 'New', 'New'",1.039308786392212,cd4fdb37-d6cf-4361-9020-07f53cfb31d9,261,438,286,463,undefined,,,
271,5c386402152b4f2eeaff2c33,0.17590074241161346,0,2,1.1299868822097778,cd4fdb37-d6cf-4361-9020-07f53cfb31d9,214,361,219,367,undefined
272,"5c3862c7152b4f2eeaff2162, 'New', 'New', 'New'",1.0800933837890625,e1def28c-4499-469d-9603-052abccd4ca9,214,361,55,203,undefined,,,
273,5c3862c7152b4f2eeaff2162,0.15054506063461304,0,2,0.7453938722610474,9308a9aa-f724-4aa5-9859-556ca813bdd9,183,242,669,728,undefined
274,5c3862be152b4f2eeaff214e,0.14558960497379303,0,1,1.0528448820114136,e1def28c-4499-469d-9603-052abccd4ca9,258,406,219,367,undefined
275,"5c386292152b4f2eeaff20ae, 'New', 'New', 'New'",1.0417792797088623,f22970cb-0cba-4ecc-bcca-f3c00f47fe19,88,300,-23,190,undefined,,,
276,"5c38627b152b4f2eeaff1eb7, 'New', 'New', 'New'",0.8983808755874634,3197e9d8-bbc6-4716-964b-0695ea8b4971,323,446,343,466,undefined,,,
277,5c386271152b4f2eeaff1e93,0.17955440282821655,0,1,1.0225297212600708,dc543608-9775-467a-a8fb-bbe0909eadee,28,205,71,248,undefined
278,5c38623e152b4f2eeaff1d09,0.1516883671283722,0,2,1.0685471296310425,e1def28c-4499-469d-9603-052abccd4ca9,243,391,234,382,undefined
279,"5c386232152b4f2eeaff1ce7, 'New', 'New', 'New'",1.0585750341415405,3ea9727c-0778-46fd-9882-ee0e6bc6ce7f,211,333,330,453,undefined,,,
280,5c38615c152b4f2eeaff16c9,0.18455460667610168,0,1,1.0775706768035889,5bd41b64-9496-4720-8467-7d415ef42f6a,248,371,330,453,undefined
281,5c38611f152b4f2eeaff155d,0.1716175079345703,0,3,0.9616882801055908,707cb33b-d6e8-4801-90ce-d53bbdcfc65f,198,321,281,404,undefined
282,5c3860f9152b4f2eeaff1242,0.1328222155570984,0,1,1.0727328062057495,707cb33b-d6e8-4801-90ce-d53bbdcfc65f,124,272,264,411,undefined
283,5c386063152b4f2eeaff0cb7,0.11545495688915253,0,2,1.0856858491897583,61e187a7-4c6f-4e78-ba36-5d56be9bd5cb,214,361,204,352,undefined
284,"5c38601b152b4f2eeaff0af0, 'New', 'New', 'New'",1.06279456615448,123c410b-c9e3-48fd-a25b-0977b5c0b5f7,171,348,304,480,undefined,,,
285,5c385ff4152b4f2eeaff0887,0.18743503093719482,0,1,0.8191821575164795,49a0e9bd-68fd-48ec-ae18-32ea944c83df,214,361,40,188,undefined
286,5c385fb4152b4f2eeaff06e4,0.14652539789676666,0,2,0.6882523894309998,9a5712a1-1ea7-42b2-8ccf-eb9b2988126d,185,308,143,266,undefined
287,5c385f03152b4f2eeaff0197,0.17026036977767944,0,2,1.0502058267593384,c3e3cc49-cc9d-4f41-b935-10d690912899,236,359,318,440,undefined
288,5c385ebb152b4f2eeaff00ea,0.1292038857936859,0,3,0.8047456741333008,e1894372-eb31-4f6b-ab9c-60a53d2c325b,38,344,7,312,undefined
289,"5c385eaf152b4f2eeaff0091, 'New', 'New', 'New'",1.041048288345337,4f2df2f9-f428-4778-9b44-c7788c4dc98d,243,391,204,352,undefined,,,
290,5c385e5d152b4f2eeaff000d,0.09136959910392761,0,3,0.7666432857513428,e1894372-eb31-4f6b-ab9c-60a53d2c325b,229,376,578,725,undefined
291,5c385e1c152b4f2eeafeff22,0.1336863487958908,0,1,1.076006293296814,dc543608-9775-467a-a8fb-bbe0909eadee,189,366,411,588,undefined
292,5c385e18152b4f2eeafeff08,0.18190234899520874,0,1,1.0886565446853638,32d2b9e4-234b-436b-85cc-97bd9016e8fd,223,326,347,450,undefined
293,5c385e16152b4f2eeafeff06,0.1832243949174881,0,1,1.1338430643081665,6f956c50-275b-4a1e-bdf8-e38f210856a5,261,332,227,298,undefined
294,"5c385e16152b4f2eeafeff06, 'New', 'New', 'New'",1.085959553718567,24cb0858-0a62-4ec4-a74d-755819225a13,231,290,315,374,undefined,,,
295,5c385e16152b4f2eeafeff06,0.1797977238893509,0,3,0.7705385684967041,0151cd94-27ff-4f96-8926-4f45e6e7d1ac,378,525,398,546,undefined
296,"5c385dfa152b4f2eeafefea5, 'New', 'New', 'New'",1.1074224710464478,e9c4ac84-9091-490c-a9cb-4eb806683476,267,326,225,284,undefined,,,
297,"5c385dfa152b4f2eeafefea5, 'New', 'New', 'New'",0.43685221672058105,931ac2b5-ded6-42e5-bbcb-556a36aed5ed,258,406,368,516,undefined,,,
298,5c385dee152b4f2eeafefe8a,0.17284928262233734,0,1,0.9311423301696777,931ac2b5-ded6-42e5-bbcb-556a36aed5ed,239,311,198,269,undefined
299,"5c385dee152b4f2eeafefe8a, 'New', 'New', 'New'",0.22758793830871582,e9d99f7a-cf8d-4fe7-9f24-63202194bdf6,346,558,386,599,undefined,,,
300,"5c385de1152b4f2eeafefe76, 'New', 'New', 'New'",1.0673166513442993,cb55123d-705a-45fe-8cf1-e4f171ecaf1b,267,326,387,446,undefined,,,
301,"5c385de1152b4f2eeafefe76, 'New', 'New', 'New'",1.0181915760040283,d176b629-3c94-4c06-874d-2e1857318a62,281,494,472,684,undefined,,,
302,5c385dc8152b4f2eeafefe22,0.16926750540733337,0,2,1.0613542795181274,7166ecce-dc6b-48d5-b401-ce202a4993cc,251,336,506,591,undefined
303,5c385dc8152b4f2eeafefe22,0.16220709681510925,0,4,1.0301874876022339,931ac2b5-ded6-42e5-bbcb-556a36aed5ed,199,346,667,815,undefined
304,"5c385dc0152b4f2eeafefe07, 'New', 'New', 'New'",1.0680904388427734,622c4f31-481c-4606-bab1-c7584092f46f,285,371,246,332,undefined,,,
305,5c385db9152b4f2eeafefdde,0.12340060621500015,0,1,1.0470623970031738,622c4f31-481c-4606-bab1-c7584092f46f,279,338,87,146,undefined
306,5c385db9152b4f2eeafefdde,0.18481609225273132,0,1,1.044848084449768,d176b629-3c94-4c06-874d-2e1857318a62,251,336,497,582,undefined
307,"5c385db9152b4f2eeafefdde, 'New', 'New', 'New'",1.0324352979660034,877504a3-f234-4a82-a4c8-da25522b1860,275,377,265,367,undefined,,,
308,5c385db4152b4f2eeafefd91,0.1822165846824646,0,1,1.0689374208450317,622c4f31-481c-4606-bab1-c7584092f46f,279,338,75,134,undefined
309,5c385db4152b4f2eeafefd91,0.1644730418920517,0,4,1.0592867136001587,50b51f31-5a64-4854-bdde-a6209f5cbf12,242,327,523,608,undefined
310,5c385db4152b4f2eeafefd91,0.14727148413658142,0,2,1.0396193265914917,c4f68027-bd44-4aa8-a3db-287e7b2360c3,285,408,268,391,undefined
311,"5c385db4152b4f2eeafefd91, 'New', 'New', 'New'",0.25367140769958496,11404004-fd88-4de0-9363-0d94c26eed50,261,320,255,314,undefined,,,
312,5c385dad152b4f2eeafefd6a,0.16085410118103027,0,2,1.123067021369934,376a7759-ebee-4d06-a7db-285282330401,207,384,554,731,undefined
313,5c385da7152b4f2eeafefd66,0.1746816635131836,0,4,1.0979441404342651,13a8023d-90b0-43ea-b598-e41965eb19ad,229,376,249,397,undefined
314,"5c385d96152b4f2eeafefd39, 'New', 'New', 'New'",1.097066044807434,d3638edf-40a8-4683-b2f2-f18ca14d3e3b,290,361,169,240,undefined,,,
315,5c385d96152b4f2eeafefd39,0.1751997023820877,0,2,1.090793251991272,e9bece9f-d4b1-4e09-a972-e8a851bd8491,136,313,375,552,undefined
316,5c385d90152b4f2eeafefd2f,0.16893360018730164,0,5,0.22624051570892334,7c947a7f-de66-4f27-ab8c-578f89be47ed,149,271,94,217,undefined
317,5c385d7c152b4f2eeafefcca,0.10674022138118744,0,1,1.0946694612503052,1120101d-f212-4ac4-bde2-422e67250152,285,344,387,446,undefined
318,"5c385d7c152b4f2eeafefcca, 'New', 'New', 'New'",1.085032343864441,1451041a-e5f1-459e-8270-0bb29da04030,206,460,450,705,undefined,,,
319,5c385d67152b4f2eeafefc9b,0.17670288681983948,0,1,1.085274338722229,7166ecce-dc6b-48d5-b401-ce202a4993cc,237,296,255,314,undefined
320,5c385d67152b4f2eeafefc9b,0.18505004048347473,0,1,0.9953221082687378,466dd86a-d071-4070-b89c-c71a93d76918,118,295,447,624,undefined
321,5c385d53152b4f2eeafefc91,0.17464682459831238,0,1,1.0614811182022095,c787a1b1-f753-455e-a1ca-0894c8f0c3d6,302,388,246,332,undefined
322,"5c385d53152b4f2eeafefc91, 'New', 'New', 'New'",1.0595978498458862,d9ff6a76-be0c-49b6-b934-2d5ed84fcce2,207,384,339,516,undefined,,,
323,"5c385d48152b4f2eeafefc6b, 'New', 'New', 'New'",1.0640474557876587,f3d5fda0-6e9b-4044-ab8e-875921c1cdef,297,368,198,269,undefined,,,
324,"5c385d48152b4f2eeafefc6b, 'New', 'New', 'New'",0.09306129813194275,80656de6-3271-4316-829c-489757b3f52a,223,326,566,668,undefined,,,
325,"5c385cac152b4f2eeafefb21, 'New', 'New', 'New'",1.047160267829895,2732114f-00ee-4f7c-8278-73a270d04748,207,384,375,552,undefined,,,
326,"5c385c81152b4f2eeafefa62, 'New', 'New', 'New'",1.0533232688903809,952bfa72-bebf-4f9c-a08f-379449db90d7,236,359,94,217,undefined,,,
327,"5c385c72152b4f2eeafefa52, 'New', 'New', 'New'",1.0327726602554321,b10b2359-5c58-4db1-a049-ddbd46ab7c80,261,438,250,427,undefined,,,
328,"5c385c69152b4f2eeafefa37, 'New', 'New', 'New'",1.045526146888733,eec681e9-5752-4f3d-9576-aafdd37c4981,214,361,323,471,undefined,,,
329,"5c385c5f152b4f2eeafef9da, 'New', 'New', 'New'",0.7108570337295532,b1d68ab9-4e59-4411-895f-23735b848657,23,236,300,512,undefined,,,
330,"5c385c55152b4f2eeafef9d1, 'New', 'New', 'New'",1.0597554445266724,e59bd469-9e60-41da-a1b7-92b7a3b06553,147,233,575,660,undefined,,,
331,"5c385c55152b4f2eeafef9d1, 'New', 'New', 'New'",0.5472904443740845,2dce7ff1-6bb1-4894-a26a-804addafc9eb,249,308,351,410,undefined,,,
332,"5c385c50152b4f2eeafef9b6, 'New', 'New', 'New'",0.8844143152236938,f3192f36-4aa0-4955-b137-4171f0784222,217,429,63,276,undefined,,,
333,5c385bf3152b4f2eeafef7c6,0.18535199761390686,0,2,0.8921976089477539,b824765d-4871-4c9c-bc0a-104007a2695f,337,422,39,125,undefined
